Events number,p1x,p1y,p1z,p2x,p2y,p2z
8804,-12.57289977,5.416444306,-32.56392375,12.93933593,-5.218693851,25.99835892
8805,-6.796250712,23.96322757,19.54355263,7.044442099,-24.66393824,-21.84500273
8806,16.26076852,7.974904126,-25.7147817,-15.21472577,-7.018353881,29.36559174
8807,-8.152967517,29.6009586,4.570707298,8.447696714,-31.26590021,-3.188766287
8808,15.19467653,25.68268738,-6.742761468,-15.25467602,-29.50790682,7.377408559
8809,-15.45070601,19.39046952,-22.50769513,17.22874223,-18.90040919,18.90362376
8810,-8.659658206,27.14241708,11.49765209,9.024582596,-30.84162096,-11.53340469
8811,19.06959163,19.71703927,-14.65210716,-19.17566301,-21.26317577,14.90430437
8812,-6.061322093,13.67324019,23.54472149,6.43511117,-14.19263741,-27.22947979
8813,25.65344821,17.28304198,-8.574779624,-26.65731352,-15.55369153,8.657054129
8814,-24.2332966,17.21777463,-17.11811131,21.05897069,-14.54022282,14.98306738
8815,10.95840492,29.58860498,-6.680733715,-10.43703218,-30.14617674,5.771032417
8816,-9.70622954,28.91196517,-10.3583268,9.49731715,-23.80475695,12.15852654
8817,-17.62461115,18.7523576,-20.15872236,19.68075921,-16.73052388,17.94996678
8818,11.67589428,25.21322089,-18.38454052,-12.97746193,-23.97649153,16.25960709
8819,-28.45196899,3.867075485,13.161621,27.11619329,-5.075287701,-12.68325349
8820,21.63724895,21.48566653,3.981361035,-24.22799442,-17.65120924,-4.623488604
8821,4.128969264,28.41697427,-15.18405093,-4.045951645,-28.59526921,16.29498682
8822,-13.61540975,21.48201533,16.90708948,13.53536961,-22.94306299,-17.45638495
8823,-11.45023947,30.90466009,-3.381505142,9.65203485,-33.7545614,2.897478683
8824,-3.006634936,23.37079344,15.16518706,2.66227087,-25.42923687,-17.02007678
8825,-18.56385937,19.21537462,-11.97307095,23.62529601,-21.54472605,10.15520079
8826,17.24363742,15.13825629,-22.87944783,-16.47582846,-16.35728188,22.12342458
8827,-20.29520951,27.39436537,3.455329138,17.04977985,-27.61964638,-3.954474615
8828,22.48763309,18.07040462,-11.66303907,-26.03546925,-16.34329522,11.28865994
8829,18.2420995,27.20502748,-4.763769987,-15.45233975,-29.62830608,5.280840795
8830,-6.81800368,11.93163873,-27.70428083,7.299576507,-11.17228886,26.68447396
8831,-7.032513712,11.99987688,27.66059327,7.550342703,-11.27121275,-28.8678432
8832,13.32531479,28.51867307,11.10145419,-14.63276886,-30.0405306,-11.48839035
8833,5.293056678,28.2868045,-5.055105247,-5.325273966,-33.52370202,5.373115337
8834,20.61724954,25.05096617,-2.326383361,-22.79583064,-21.62907597,2.470168021
8835,-3.900234837,19.27182319,-23.38774495,3.559715473,-20.24758528,25.31984511
8836,7.590794401,22.2483695,22.70685525,-7.729429751,-16.69335831,-27.12099541
8837,-24.31517303,13.56658683,-13.78645764,26.35837917,-16.98032849,13.55617529
8838,7.282771571,31.18892082,-12.94649594,-9.001838936,-26.5896077,14.57901598
8839,18.37396219,12.68698037,-23.61669184,-18.14544821,-13.35422929,23.28116694
8840,-16.05160248,26.2052557,-12.67561379,18.08403447,-24.31241025,13.14295355
8841,23.39747563,21.5069995,9.330639792,-23.82232885,-21.57059879,-11.41926108
8842,-9.762290551,29.01935111,9.665932064,10.40208471,-31.67127598,-8.428983838
8843,-24.67927425,16.36598982,-13.41091764,24.23691052,-14.18958029,11.50685289
8844,28.35701628,10.13185737,-11.21729283,-25.65046597,-11.421558,12.4355291
8845,7.631013966,18.95294953,-25.35902848,-8.569448611,-18.68478966,28.37423243
8846,11.05164849,30.20560989,-7.477090544,-9.956427854,-26.48948485,8.271933354
8847,-24.85429786,4.884305771,19.01483348,25.9897476,-5.472495331,-19.79284384
8848,25.3722418,4.461572988,-22.55842516,-24.24712649,-4.123041204,22.11838934
8849,10.81100581,23.3764071,-23.27136767,-11.55077012,-19.42940781,20.04000324
8850,3.124974528,24.34473379,-19.63084847,-3.131516542,-30.01541381,17.37020989
8851,6.283741826,32.49725377,0.470627554,-7.158614163,-31.03837152,-0.398450092
8852,-30.03986456,8.691710166,-17.14432706,27.2321832,-9.772286857,16.93149385
8853,-4.771404212,13.38141907,-32.68225561,3.526728904,-15.25590709,25.52539995
8854,-10.31848187,25.77345852,13.90597489,9.453545114,-24.31087254,-12.85141891
8855,17.0842613,22.46692711,-5.445979348,-19.70346117,-28.10117186,5.269687363
8856,-0.195381955,16.08970145,29.02138924,0.206654165,-14.19486108,-25.28660246
8857,29.03767033,17.99779734,-3.937011553,-28.77501418,-16.60567482,3.305691879
8858,19.55292079,7.103633051,-21.46672218,-21.89938325,-5.600729719,25.07918832
8859,-28.08693502,4.148024766,13.39434125,30.19729023,-4.296723766,-14.79529259
8860,-20.0123719,18.66874234,12.97955889,23.44490078,-18.25576856,-12.97742536
8861,-12.77661172,9.339136697,29.06714985,13.90324177,-9.395841102,-28.86225749
8862,-13.43877646,19.52206478,17.8615833,17.0813415,-20.30829444,-20.50859525
8863,11.5648921,26.15475402,10.43584932,-14.07271736,-26.53474759,-10.98673293
8864,-2.736642354,31.40684348,-0.402356319,3.179094053,-31.51708718,0.366186521
8865,18.35526755,27.7681162,4.311972803,-18.76795785,-28.1573441,-3.642950138
8866,20.34100824,21.39500972,-3.23153012,-24.45827924,-24.41271565,3.586786533
8867,-17.65273439,3.339131647,-28.07320678,18.53558425,-3.118001256,25.41412679
8868,5.616345732,32.64305822,10.31805346,-6.10897546,-29.97050738,-11.07675074
8869,20.86202415,17.47463228,-17.77373387,-23.8175008,-17.19346244,17.05894213
8870,30.35369252,4.648917442,1.332157093,-27.0313051,-4.158062018,-1.304572547
8871,18.07416103,2.870493954,-28.93215802,-18.60075021,-2.475489191,26.48856418
8872,37.72347998,1.903737221,2.358015478,-32.32786649,-1.793536393,-2.104471499
8873,25.28696918,14.28532853,-15.3829099,-26.88573758,-12.981117,16.16796103
8874,11.5801403,31.49580927,3.808352727,-13.02199173,-30.92405552,-3.376813491
8875,-7.689565225,12.86044339,29.23441918,8.628842541,-10.71526979,-26.75814981
8876,13.15597873,19.58855502,-19.91992786,-12.30043087,-18.65558581,22.82533877
8877,31.70005963,12.17019629,7.666897329,-29.95370751,-12.89958081,-7.356089429
8878,3.539807322,32.61816066,-8.28108366,-3.224862771,-30.02179769,7.595399004
8879,-17.62483881,7.4591402,-24.74284671,21.97323078,-7.163330778,26.78972025
8880,-3.55471896,26.50940606,20.25830903,3.719348394,-28.24761139,-17.10355798
8881,15.63409426,13.73913744,-24.54984792,-16.65614883,-14.41145742,22.28699425
8882,-12.82088259,28.47729621,-0.566779145,12.38426044,-28.40574772,0.660203389
8883,-11.86306429,12.64531823,20.53937953,10.8967865,-17.13537659,-26.57395387
8884,-14.87791608,18.83100226,-22.34955188,14.16342225,-20.47319509,21.8444855
8885,-20.82973137,19.21973354,14.86488734,20.577505,-20.3095068,-15.22376358
8886,-29.26019956,10.66892454,14.39248522,26.42027537,-11.39433754,-13.73666829
8887,-2.671330147,12.34271237,-30.45853594,2.487423104,-11.40874924,28.24938551
8888,-14.09303298,28.58311096,0.49437267,15.75237008,-32.52678856,-0.482645952
8889,-17.21080919,9.680941404,-26.5876528,17.82261952,-9.269304746,29.40010487
8890,-6.79793949,25.95107464,17.65353651,6.983670403,-23.37500923,-17.52123406
8891,-27.48893129,14.59983398,6.534271339,24.68082674,-14.45861733,-6.357418829
8892,18.95049729,19.08059869,-16.32929137,-24.38848859,-19.88536819,13.94140682
8893,33.54318337,4.783923071,-11.14295432,-28.23971133,-4.307234427,9.782807377
8894,-2.618448201,26.00199169,20.25536281,2.718684558,-25.47061692,-21.09616123
8895,17.57730764,25.13130053,-2.584617703,-19.00856473,-24.64302088,2.370342879
8896,12.98459336,29.68528841,0.722914127,-8.853256456,-30.3439568,-0.603018888
8897,9.904856257,21.20385575,-22.58045524,-8.765362817,-19.27876749,24.07400041
8898,12.76201808,27.46846257,11.32330637,-10.82071148,-28.47255837,-9.942499401
8899,-6.672406817,27.87129806,11.70291175,8.1696894,-26.67568734,-12.83235806
8900,-22.72258254,7.535494372,22.73650078,19.97176654,-8.114756103,-24.58423794
8901,0.637874998,25.58418713,15.97819496,-0.747343156,-26.29200247,-18.67715617
8902,17.35866945,16.0283567,24.23790412,-15.77811279,-18.90846715,-22.70667283
8903,-12.08114172,27.15619273,12.40866226,10.49009117,-26.81401909,-11.60196446
8904,21.50772414,20.61596809,-11.64815861,-21.90791704,-17.91274896,11.461001
8905,-22.09165668,23.20768416,8.299270562,18.45849359,-25.39795828,-8.631720272
8906,14.34231732,4.276694403,30.04622912,-16.00384132,-3.760519378,-29.25898799
8907,24.54365816,15.19796858,16.59523289,-22.47455064,-14.91218916,-15.89544934
8908,24.07558694,6.650777667,18.99831245,-26.13034909,-7.707696876,-20.46216898
8909,-19.10723122,16.9773572,15.57732877,21.0751956,-15.7316792,-13.87560099
8910,-2.888858872,14.88284933,-30.22448463,2.521317184,-14.72792201,26.21919464
8911,-7.719026586,13.05157633,27.9825321,7.360335681,-12.68248376,-27.18080119
8912,-20.37993827,11.6270435,-15.1600162,27.41937469,-12.58200895,14.67069354
8913,5.412166116,24.85124627,12.15102732,-4.866497278,-29.65175898,-13.66894824
8914,11.82739525,15.4136072,27.66078643,-9.99257476,-13.8031126,-26.13034148
8915,-23.27965552,17.0637322,-14.44708279,27.22013331,-16.62450484,12.66476711
8916,3.942879809,14.15762335,29.74947476,-3.879718503,-12.03739481,-29.87458489
8917,15.38133063,28.33924075,3.864593376,-17.52955307,-32.1298475,-3.677367475
8918,11.1882226,12.81484009,-28.58529897,-12.64879089,-10.97206718,28.3323745
8919,-7.189746393,25.75665924,16.94538564,8.46592451,-23.9597537,-19.25209957
8920,27.02991979,20.92589858,-10.18480926,-24.01779495,-20.93424255,8.039341986
8921,-24.93940269,15.23212958,-18.05298521,21.26696238,-15.65436205,16.50245866
8922,15.11636568,30.22057409,5.42816507,-13.72507097,-30.77901376,-4.362409579
8923,22.61164121,17.78788277,7.54198684,-27.82110427,-18.70745845,-6.475652337
8924,14.35835874,27.606813,7.645616547,-15.93522303,-28.93782719,-7.2495154
8925,-16.00506378,14.29263794,25.50107896,14.23346472,-17.82326936,-26.15268088
8926,-16.56928888,7.943178816,-20.98265556,16.58352284,-8.643750026,20.1931308
8927,22.69835151,19.79667945,-0.082851719,-31.36005806,-15.94267424,0.082812644
8928,28.49998771,11.80230957,-10.20457374,-27.56088741,-11.61383444,9.156638277
8929,27.91808913,17.15987321,12.87659639,-25.20828866,-15.25159776,-11.99952632
8930,2.14131553,29.60212885,9.763797475,-2.141068715,-32.62263758,-10.58753114
8931,19.02137022,27.70109326,-6.495528008,-19.59948347,-23.58235999,6.459936952
8932,-7.35331217,27.18816238,19.43273998,7.212782772,-27.23205877,-19.10154482
8933,20.69489471,2.892958039,-21.08008076,-22.60441778,-2.603881385,24.52323257
8934,-16.54207843,21.21941829,14.7432401,18.61372495,-20.02420238,-15.25364194
8935,12.59163574,10.94412233,-32.14234096,-11.77423574,-11.30176831,27.91429495
8936,18.68513154,3.656566281,27.88270696,-14.52862016,-4.295402365,-24.70691393
8937,27.47999572,13.17221226,-11.11285994,-22.14359775,-11.58559464,10.43126491
8938,17.99839611,4.699233542,-26.51088239,-15.69846966,-4.92943722,26.93450709
8939,-25.31535769,0.089989236,21.8742498,28.50299756,-0.075680995,-20.31356221
8940,-12.91368158,14.45855955,-24.95677455,13.48705203,-15.33411692,26.84074199
8941,-22.57185948,5.455645283,-19.15863754,23.26432085,-5.37465487,20.87389981
8942,-26.09302336,17.3979959,14.2765553,20.68322332,-18.27459035,-13.56876995
8943,0.395668351,31.40183637,-13.09331714,-0.342847308,-27.37003085,12.30238924
8944,-28.91033834,11.27293005,2.37037037,31.70476686,-16.34103154,-1.836873068
8945,-17.82564278,21.72289012,17.42302523,17.60755546,-20.67027808,-16.61067872
8946,9.930678489,18.57811258,25.13717445,-9.243087551,-19.33840941,-24.01956036
8947,11.64030949,7.294629063,29.52010543,-12.27087074,-6.077639013,-28.40075671
8948,-12.3064736,18.00993334,21.33826034,11.55719756,-17.88792768,-23.33730712
8949,-11.1893643,24.75294323,-16.59204403,13.02175519,-23.59801723,17.27674973
8950,10.27376783,14.9023471,-28.46442887,-9.72788893,-16.13134242,29.09824081
8951,12.75604093,2.296717973,-29.25697351,-13.42344802,-2.376050574,31.18506992
8952,-28.27010028,12.74108292,4.075569955,29.60040872,-12.23616781,-3.994870863
8953,-5.978652176,33.30857326,-4.938186002,7.091333389,-32.96056247,4.673316931
8954,-11.04843837,4.749061763,29.20702699,12.04892862,-4.030443284,-30.3737613
8955,-21.56928271,2.465974904,23.41617043,25.16976763,-2.822875486,-21.14254693
8956,9.769690048,9.600558769,30.61665001,-10.27995559,-10.45413121,-33.49250739
8957,22.73329054,23.26873562,5.27273341,-23.08966992,-24.09632357,-5.176408026
8958,-21.308696,22.41157176,-6.332149088,21.68827315,-22.73977654,6.184654094
8959,18.87264372,18.07066578,-18.70851373,-18.9968432,-16.03482607,18.40773495
8960,-21.6665413,16.7204094,13.66326808,26.20491271,-16.13881274,-13.26350113
8961,-19.59913158,23.91346197,2.756356579,20.21228147,-23.65808629,-2.559339273
8962,11.90428672,10.93203234,24.83132342,-10.97576888,-10.33286483,-29.5488024
8963,30.82499537,1.847093824,10.81388379,-30.31087603,-1.808867476,-12.67970921
8964,20.36493391,22.09285623,14.59883929,-19.90941324,-20.95349262,-17.23913168
8965,14.44712925,28.60473296,9.837060207,-12.48031473,-27.26612779,-10.94440732
8966,-24.03988387,15.00732781,-9.412230359,21.64589934,-13.84996296,9.577054698
8967,2.962178807,10.92477042,31.06225061,-3.500499466,-11.20731663,-36.34879821
8968,20.41227464,11.71672642,20.25234419,-23.01402451,-14.00503572,-21.26436699
8969,-28.49441944,17.11463953,6.212455907,25.0607624,-17.21691382,-6.584995298
8970,9.933847898,35.03793834,-4.618165141,-9.563466691,-30.07559609,4.810147191
8971,25.29397862,21.85127478,-1.914287392,-23.88623979,-21.60861742,1.523737885
8972,-22.84065259,8.214365206,-15.05417437,30.68564334,-8.610691078,13.67819708
8973,-24.79498532,9.032877974,16.74695862,25.13430811,-10.28881301,-17.3574173
8974,-10.43633568,31.66106763,-14.10298648,10.91657554,-26.1975526,12.82682298
8975,-12.33170592,5.722678969,26.85488722,9.078716575,-5.767910541,-29.59775063
8976,-4.896779068,30.01075131,-6.421523954,4.839552514,-26.76244342,6.411317432
8977,-15.04501928,28.37697602,-5.716042609,13.13178729,-20.7016404,6.880044198
8978,-26.4925112,14.96163255,-14.16216558,25.04520938,-14.95092536,17.46501512
8979,14.41107773,19.06797688,-21.76731676,-14.18514987,-19.21866033,22.70200045
8980,-7.055866248,28.2097604,10.30216004,6.818767883,-33.99216179,-8.731990836
8981,20.38762421,26.00065859,-7.810958107,-16.49497875,-26.0704235,7.017152369
8982,20.29055589,27.27194437,0.790639646,-16.73348353,-26.95369369,-0.789572157
8983,29.72424035,2.046905166,13.9534733,-28.62918184,-1.892358695,-14.5550598
8984,17.30864501,31.4203062,4.129855873,-16.31456897,-25.08244445,-4.418318211
8985,16.0202716,18.55180124,23.71043355,-16.82463789,-16.44288964,-22.18381157
8986,-24.06777211,6.274631895,-16.07513728,25.76794107,-7.604110671,20.22248372
8987,-24.09364476,11.69646508,-15.29574172,27.08510538,-14.35282454,13.16937195
8988,-12.92820663,12.02049398,26.54839765,12.54612698,-13.72345289,-31.29516415
8989,21.86591249,20.39777422,12.37615915,-20.26669644,-17.28036803,-12.43148853
8990,22.71870173,11.48450044,18.14358716,-20.34116444,-11.36244936,-23.55386779
8991,5.189379051,12.68744748,29.63100923,-5.541371609,-11.59099331,-30.3874944
8992,-18.77781986,16.65062842,19.04516008,18.13985386,-13.45647358,-19.89267191
8993,-11.87047129,22.76100786,22.19230627,10.61846808,-20.51423364,-22.63694221
8994,8.548579841,8.853506046,24.62417796,-7.630061641,-10.65007253,-26.54918999
8995,7.285862734,26.58528031,-3.285227949,-6.881461099,-35.55257659,3.050505166
8996,-12.05044876,17.3209063,-23.96804924,14.25391229,-18.54205406,21.75794943
8997,14.28821855,22.9834166,-19.95313293,-15.26847664,-20.04015238,16.86468088
8998,29.43826944,6.979078783,0.519325522,-31.84351381,-7.040259977,-0.403452373
8999,-22.37225031,20.8634529,14.88081668,19.79361451,-20.85168936,-14.90816352
9000,-22.29872982,18.88421511,11.93483728,30.007275,-17.48317461,-11.92547539
9001,22.21123745,18.99573377,8.136842925,-23.62943259,-21.89045126,-9.358066317
9002,14.94947525,17.93681711,26.23112419,-15.31491368,-17.85713245,-20.45791913
9003,-26.04311943,19.95656392,2.679088082,25.99323513,-18.31345364,-3.08241732
9004,-9.775878322,28.19865258,9.887627151,8.153402765,-30.78726032,-9.441659443
9005,21.79588568,14.5961864,10.01716308,-26.14748169,-13.12344306,-11.01046095
9006,-31.97946365,2.74780637,-14.4766694,30.81651382,-3.092011417,12.36893639
9007,5.058958454,24.59628937,16.08600484,-5.184229648,-23.94990896,-20.76357921
9008,4.134575138,35.18675619,-10.1667804,-3.93815681,-28.13955538,9.626915973
9009,0.595747855,20.44786882,-27.4881198,-0.530507866,-19.59064021,26.6092825
9010,-23.81098352,19.3146629,-9.911915095,21.76960149,-19.07045778,11.88092462
9011,-20.49680518,24.91366215,-5.376778444,19.62673722,-25.5469222,5.614533425
9012,-33.17339061,5.415211395,-6.467766591,36.27669261,-5.836265243,6.143116417
9013,13.01120049,8.917871101,31.08971741,-12.03319636,-7.661445802,-31.19050819
9014,5.850924106,32.40842545,-1.789896571,-6.258605511,-31.55021189,1.574235429
9015,21.42742143,15.28163555,16.10810458,-23.91216718,-14.75215214,-18.67592513
9016,-8.732273359,30.55231207,4.744826285,8.275262883,-32.41639697,-5.003484489
9017,-17.34592674,19.86079914,-13.01391201,20.3022372,-23.15263656,14.12368306
9018,-17.99395805,8.171906739,22.75951113,17.624543,-8.064576388,-25.27413202
9019,22.93140594,6.479132119,18.79217244,-22.63944253,-6.51643722,-21.64810414
9020,-17.05880604,20.999228,-17.35906449,15.81000706,-25.70690967,18.06163691
9021,-15.14808148,22.90571528,17.55701044,13.95791051,-24.38181671,-14.02511084
9022,-4.977823058,26.75424103,10.75286574,5.376372346,-27.40467755,-10.73115209
9023,23.43985472,9.11247549,-19.61058755,-23.36243166,-9.740364478,19.97741457
9024,-18.90293063,17.31694696,6.383135101,24.48435304,-18.81016785,-6.659212924
9025,-11.38045503,8.920145333,-29.25900847,12.79668903,-8.465890792,26.85387921
9026,-29.15866581,3.129305327,6.852568843,28.59620977,-2.661555413,-7.479746658
9027,18.84558695,15.70368858,-23.68293608,-17.45240175,-13.88339085,20.99776673
9028,27.074416,0.276890344,-17.75391611,-27.10418234,-0.230508822,15.44321872
9029,4.6167807,29.57785765,-8.104675815,-4.755378211,-32.76379132,8.02359853
9030,19.77542789,5.01953978,-23.00528109,-21.93148724,-5.525780636,23.60448266
9031,-5.627030216,16.80980358,24.59412389,5.232712931,-17.10673409,-27.38450079
